name,prefecture,city,url,rating,review_count,latitude,longitude,query_used
ベトナム酒場 ROB PHOTONS ロブフォートンズ 盛岡店,Iwate,Morioka,https://www.robphoton.com/,3.9,65,39.7039005,141.1477487,バインミー
BANH MI XIN CHAO CAFE ASAKUSA バインミーシンチャオカフェ 浅草,Tokyo,Taito City,http://banhmixinchao.co.jp/,4.3,409,35.7101788,139.7978598,バインミー
3TEA,Chiba,Yachiyo,https://retty.me/area/PRE12/ARE459/SUB4402/100001589637/,4.2,35,35.7010372,140.0896025,バインミー
バインミー バル ハチ,Tokyo,Suginami City,https://www.instagram.com/nishiogi.hachi/,4.6,19,35.69941,139.5985799,バインミー
Ai Bánh Mì あいバインミー,Osaka,Osaka,http://www.facebook.com/aibanhmi,4.4,285,34.64962,135.506569,バインミー
ハノイ町 蔵前店,Tokyo,Taito City,,4.6,197,35.7056403,139.7935581,バインミー
BANH MI NGON NGON TAKADANOBABA,Tokyo,Shinjuku City,,4.1,283,35.7124601,139.7003927,バインミー
BANH MI XIN CHAO NAGOYA,Aichi,Nagoya,,4.1,172,35.1722409,136.9115925,バインミー
ベト屋 築地店,Tokyo,Chuo City,https://betoya.jp/store/tsukiji/,4.3,233,35.6676442,139.7723177,バインミー
ベトナム料理カフェ aLo aLo,Kanagawa,Yamato,,4.3,104,35.4695597,139.4660532,バインミー
ベトナム酒場 ROB PHOTONS ロブフォートンズ 盛岡店,Iwate,Morioka,https://www.robphoton.com/,3.9,65,39.7039005,141.1477487,banh mi
バインミーバイミー,Tokyo,Suginami City,https://www.instagram.com/banhmi.byme,4.8,58,35.70508770000001,139.6469223,banh mi
バインミー☆サンドイッチ,Tokyo,Shinjuku City,https://twitter.com/banhmi_sandwich,4.3,634,35.7132389,139.7031536,banh mi
バインミーシンチャオ,Tokyo,Shinjuku City,https://www.facebook.com/B%C3%A1nh-M%C3%AC-Xin-Ch%C3%A0o-1068932589815886/?ref=settings,4.2,449,35.7126653,139.7005539,banh mi
スタンドバインミー,Tokyo,Meguro City,https://www.instagram.com/standbanhmi/,4.3,263,35.628886,139.6877641,banh mi
ベト屋 築地店,Tokyo,Chuo City,https://betoya.jp/store/tsukiji/,4.3,233,35.6676442,139.7723177,banh mi
BANH MI XIN CHAO CAFE ASAKUSA バインミーシンチャオカフェ 浅草,Tokyo,Taito City,http://banhmixinchao.co.jp/,4.3,409,35.7101788,139.7978598,banh mi
EBISU BANH MI BAKERY,Tokyo,Shibuya City,http://ebis-banhmi.com/,4.4,415,35.6479071,139.7102118,banh mi
BANH MI XIN CHAO NAGOYA,Aichi,Nagoya,,4.1,172,35.1722409,136.9115925,banh mi
Soc Con Fast Food バインミー リスちゃん,Tokyo,Shinjuku City,https://instagram.com/rischangbanhmi?igshid=YmMyMTA2M2Y=,4.4,57,35.701749,139.6979722,banh mi
バインミー ウィン,Osaka,Osaka,https://banhmiwin.com/,4.6,236,34.7047462,135.5221031,banh mi
FOODVn - X3,Ishikawa,Kanazawa,https://www.nichichouju.com/,4.9,551,36.5802369,136.6473659,banh mi
ジューシー バインミー,Aichi,Nagoya,https://www.banhmi.xyz/,4.6,196,35.1939362,136.9419838,banh mi
90年代美味南ベトナム料理 PHUONG NAM (フーンナム),Tokyo,Minato City,https://phuongnam.gorp.jp/,4.1,254,35.6648376,139.7329885,banh mi
ホア セン レストラン,Hokkaido,Sapporo,https://hoasen-sapporo.owst.jp/,4.6,190,43.0516513,141.3545714,banh mi
BANH MI XIN CHAO SHINSAIBASHI バインミーシンチャオ心斎橋店,Osaka,Osaka,http://banhmixinchao.co.jp/,4.1,197,34.6742769,135.50194,banh mi
Ăn gì ? (アンジー?),Hokkaido,Sapporo,https://instagram.com/angi_vietnam333?igshid=NTc4MTIwNjQ2YQ==,4.1,20,43.0825718,141.346616,banh mi
いいな ベトナム料理,Chiba,Chiba,http://2ndbrain.co.jp/,4.3,111,35.6367797,140.0910947,banh mi
タン・ハー,Kanagawa,Yokohama,,4.4,602,35.42987060000001,139.4755859,banh mi
ダイナーヴァン,Tokyo,Koto City,https://www.instagram.com/diner_vang/,4,224,35.6812369,139.8055342,banh mi
アンディー,Tokyo,Setagaya City,http://www.andi-setagaya.com/,4.3,151,35.6348202,139.6121113,banh mi
ゴン クアン ベトナムレストラン,Chiba,Yachiyo,,3.8,57,35.7002176,140.0899262,banh mi
THE PIG ＆ THE LADY,Tokyo,Shibuya City,https://thepigandthelady.jp/,4.1,467,35.6463875,139.7089094,banh mi
フォーハノイ キッチン＆カフェ,Tokyo,Suginami City,https://www.instagram.com/phohanoi_asagaya/,4.2,117,35.6999485,139.6346523,banh mi
ベトナムレストランNGON-2号店,Saitama,Saitama,https://www.hotpepper.jp/strJ001292107/,4.3,118,35.9088404,139.6260448,banh mi
Chè 333（チェー・バーバーバー）,Tokyo,Meguro City,https://che333.jp/,3.3,11,35.6289212,139.6833796,banh mi
ベトナム料理★Cafe Hasuna 浜松葵西店,Shizuoka,Hamamatsu,https://banhmi-hasuna.com/,4.3,217,34.7680349,137.7069614,banh mi
ベトナムダイニング ジャディンGIA ĐÌNH一号店,Tochigi,Utsunomiya,https://gia-dinh.jp/,4.4,79,36.5602965,139.8872367,banh mi
ベトナム居酒屋ニャウ Nhau Thien An,Saitama,Kawaguchi,,3.7,97,35.8159609,139.7048484,banh mi
フォーベト,Tokyo,Toshima City,https://tabelog.com/tokyo/A1305/A130501/13002878/,4.3,699,35.7307282,139.7060359,banh mi
アンゴン,Osaka,Osaka,https://www.instagram.com/anngon.1998/,4.4,635,34.676695,135.498163,banh mi
DADAÏ THAI VIETNAMESE DIM SUM,Tokyo,Shibuya City,https://www.huge.co.jp/restaurant/modern-asian/dadai,4,444,35.6623369,139.7019021,banh mi
ベトナム料理リスちゃん 新大久保 SOC CON SHINOKUBO,Tokyo,Shinjuku City,,3.6,75,35.7008409,139.7055671,banh mi
イエローバンブー 飯野ビル店,Tokyo,Chiyoda City,http://yellow-bamboo.com/,3.9,128,35.6705739,139.7528972,banh mi
Nouvelle Ethnique ATHA,Tokyo,Shibuya City,https://www.pleasure-company.com/atha/,4.2,134,35.6463317,139.7117979,banh mi
Phuoc Thanh,Victoria,Melbourne,,4,58,-37.8121011,144.9642567,banh mi
Bánh Mì Chị Tôi | My Sister’s Sandwich Café,Massachusetts,Boston,https://banhmichitoi.com/,4.8,76,42.2978106,-71.060633,banh mi
Nom Nam,New York,New York,http://www.nomnamnyc.com/,4.8,198,40.7453564,-73.9776292,banh mi
サイゴン シャック,New York,New York,http://saigonshack.com/,4.4,2648,40.729705,-74.0006397,banh mi
Banh Mi Paris Express,California,Chula Vista,https://www.banhmipx.com/,4.9,39,32.6405926,-117.0937271,banh mi
Le’s Banh Mi,Hawaii,Honolulu,https://instagram.com/les_banhmi?igshid=YmMyMTA2M2Y=,4.9,105,21.2967649,-157.8423428,banh mi
Paris Banh Mi,Idaho,Meridian,https://www.parisbanhmimeridian.com/,4.8,400,43.6184863,-116.3662274,banh mi
La Baguette Vietnamese Sandwiches,California,Palm Desert,https://www.labaguettesandwiches.com/,4.8,259,33.7970591,-116.3874814,banh mi
Nón Lá,New York,New York,https://www.grubhub.com/restaurant/nn-l-128-e-4th-st-new-york/2471789,4.6,376,40.72526999999999,-73.98756999999999,banh mi
Mr. Banh Mi,New York,不明,http://mrbanhminyc.com/,4.9,102,40.5994372,-73.9902547,banh mi
Bánh Mì Saigon,California,Garden Grove,https://banh-mi-saigon.square.site/?source=qr-code,4.2,371,33.7611892,-117.9558994,banh mi
Wow Banh Mi,England,不明,https://www.instagram.com/wow.banhmi/,4.9,457,53.4868058,-2.2272535,banh mi
Banh Ngon,Manitoba,Winnipeg,,4.9,125,49.8965683,-97.1630182,banh mi
Khang Vietnamese Sandwich & Cafe,Texas,Houston,,4.6,110,29.7043679,-95.6264506,banh mi
Banh Mi K,Massachusetts,Boston,https://www.orderbanhmik.com/,4.5,79,42.3526422,-71.1303867,banh mi
Nguyen Ngoc,Texas,Houston,https://www.nguyenngochtx.com/Home,4.8,292,29.9804171,-95.4917445,banh mi
Banh Mi No 1,Texas,Houston,https://www.banhmino1htx.com/,4.6,76,29.9336217,-95.45725859999999,banh mi
Bánh Mì & Co,Illinois,Chicago,https://www.banhmico.com/,3.9,284,41.940666,-87.65110299999999,banh mi
Banh Mi Ngon,New Jersey,Cherry Hill,https://www.banhmingonnj.com/,4.7,127,39.8910686,-75.018577,banh mi
Pho Banh Mi Saigon Baguette & Boba Tea,Florida,Melbourne,http://banhmisaigonbaguette1.com/,4.8,239,28.1191373,-80.6719217,banh mi
MO TEA AND BANH MI,Illinois,Naperville,https://moteabanhmi.com/,4.7,166,41.7089254,-88.1876126,banh mi
Paris Banh Mi Altamonte Springs,Florida,Altamonte Springs,https://www.parisbanhmialtamontesprings.com/,4.9,445,28.6630925,-81.3835802,banh mi
Boilicious Vietnamese Takeout,New York,New York,,4.6,144,40.7521535,-73.9739379,banh mi
Bánh Mì and Bottles,Pennsylvania,Philadelphia,http://banhmiandbottles.com/,4.6,618,39.942194,-75.1544156,banh mi
220C Banh Mi & Coffee,North Carolina,Charlotte,http://banhmi220.com/,4.9,293,35.1358733,-80.7381908,banh mi
バインミー☆ サンドイッチ,Tokyo,Shibuya City,https://www.instagram.com/banhmi_sandwich_takadanobaba/,4.4,20,35.6683371,139.7048337,banhmi
バインミーバイミー,Tokyo,Suginami City,https://www.instagram.com/banhmi.byme,4.8,58,35.70508770000001,139.6469223,banhmi
バインミー☆サンドイッチ,Tokyo,Shinjuku City,https://twitter.com/banhmi_sandwich,4.3,634,35.7132389,139.7031536,banhmi
BANH MI NGON NGON TAKADANOBABA,Tokyo,Shinjuku City,,4.1,283,35.7124601,139.7003927,banhmi
バインミー☆サンドイッチ 水道橋東口店,Tokyo,Chiyoda City,https://www.facebook.com/BanhmiSuidobashi-101056862182378/,4.3,270,35.7013156,139.7556301,banhmi
スタンドバインミー,Tokyo,Meguro City,https://www.instagram.com/standbanhmi/,4.3,263,35.628886,139.6877641,banhmi
バインミーシンチャオ,Tokyo,Shinjuku City,https://www.facebook.com/B%C3%A1nh-M%C3%AC-Xin-Ch%C3%A0o-1068932589815886/?ref=settings,4.2,449,35.7126653,139.7005539,banhmi
EBISU BANH MI BAKERY,Tokyo,Shibuya City,http://ebis-banhmi.com/,4.4,415,35.6479071,139.7102118,banhmi
バインミー ウィン,Osaka,Osaka,https://banhmiwin.com/,4.6,236,34.7047462,135.5221031,banhmi
BANH MI XIN CHAO CAFE ASAKUSA バインミーシンチャオカフェ 浅草,Tokyo,Taito City,http://banhmixinchao.co.jp/,4.3,409,35.7101788,139.7978598,banhmi
バインミーゴンゴン船橋,Chiba,Funabashi,https://www.facebook.com/Shinjuku.BanhMiNgonNgon/,4.2,107,35.7011647,139.9882478,banhmi
BanhMi Kyoto製パン,Kyoto,Kyoto,https://business.google.com/v/_/AKsrIN0puJiEKfEO86dS_PDxoSa_6Tt6rzPnFu4MT8AzJ0ZBdzA0H-I/ddf8/_?exp=1778401&myads=1,4.6,73,34.9550669,135.7612292,banhmi
ベトナム酒場 ROB PHOTONS ロブフォートンズ 盛岡店,Iwate,Morioka,https://www.robphoton.com/,3.9,65,39.7039005,141.1477487,バインミー
盛岡横丁,Iwate,Morioka,https://moriokayokocho.com/,3.8,145,39.7038993,141.1477135,バインミー
&GOODONUT(アンドグッドナ),Iwate,Morioka,https://instagram.com/andgoodonut?igshid=MzRlODBiNWFlZA==,2.9,14,39.6707642,141.1536395,バインミー
Bánh Mì Xin Chào,Tokyo,Toshima City,http://banhmixinchao.co.jp/,3.9,155,35.7303444,139.7151945,バインミー
サイゴンフレッシュ ポールタウン店,Hokkaido,Sapporo,https://saigonfresh.jp/,4.5,101,43.0564289,141.3530917,バインミー
バインミーバイミー,Tokyo,Suginami City,https://www.instagram.com/banhmi.byme,4.8,58,35.70508770000001,139.6469223,バインミー
バインミーバーバー中目黒,Tokyo,Meguro City,https://banhmibaba-nakameguro.com/,4.5,117,35.6429091,139.6987712,バインミー
バインミー☆サンドイッチ,Tokyo,Shinjuku City,https://twitter.com/banhmi_sandwich,4.3,634,35.7132389,139.7031536,バインミー
Nha Viet Nam premier 銀座店,Tokyo,Chuo City,https://nha-vietnam.info/,3.9,111,35.6674942,139.7624459,バインミー
バインミー☆ サンドイッチ,Tokyo,Shibuya City,https://www.instagram.com/banhmi_sandwich_takadanobaba/,4.4,20,35.6683371,139.7048337,バインミー
バインミーバーバー川越店 Bánh Mì Bà Ba kawagoe,Saitama,Kawagoe,https://yoyaku.tabelog.com/yoyaku/net_booking_form/index?rcd=11059812,4.8,97,35.9146002,139.4830906,バインミー
バインミー☆サンドイッチ 水道橋東口店,Tokyo,Chiyoda City,https://www.facebook.com/BanhmiSuidobashi-101056862182378/,4.3,270,35.7013156,139.7556301,バインミー
バインミー シンチャオ イオンモール太田,Gunma,Ota,https://banhmixinchao.co.jp/,4.3,36,36.29337599999999,139.3990887,バインミー
バインミーバーバー 吉祥寺店,Tokyo,Musashino,https://www.instagram.com/banhmibaba_kichijoji/,4.6,98,35.7025172,139.5790211,バインミー
バインミー☆サンドイッチ 吉祥寺北口店,Tokyo,Musashino,,4.5,41,35.7038965,139.5789945,バインミー
THAO’S BANH MI,Kanagawa,Kawasaki,https://www.instagram.com/thaosbanhmi/,4.4,393,35.5655398,139.6548893,バインミー
ビベト,Nagano,Matsumoto,,4.4,75,36.23243799999999,137.9677722,バインミー
バインミーパテ ベトナムサンドイッチ,Kanagawa,Chigasaki,https://banhmipate.com/,4.5,66,35.3399088,139.4394374,バインミー
ローアンプラー,Niigata,Niigata,https://instagram.com/rouannpular?igshid=YmMyMTA2M2Y=,4.3,48,37.7972236,139.1220556,バインミー
BÁNH MÌ VIỆT,Kanagawa,Yokohama,https://www.banhmivietjp.com/?utm_source=gmb&utm_medium=referral,4.4,131,35.4324879,139.4757654,バインミー
本格ベトナム料理 PHO VIET NAM,Miyagi,Sendai,,4,162,38.2654881,140.8828301,バインミー
Ăn gì ? (アンジー?),Hokkaido,Sapporo,https://instagram.com/angi_vietnam333?igshid=NTc4MTIwNjQ2YQ==,4.1,20,43.0825718,141.346616,バインミー
ホンズ・キッチン,Tokyo,Ota City,https://instagram.com/hungs_kitchen_tokyo?utm_medium=copy_link,4.6,163,35.5638882,139.7152537,バインミー
ベトナム料理タンマイ,Gunma,Maebashi,https://www.dan-b.com/thanhmai/,4.2,146,36.4079501,139.0656828,バインミー
バインミー☆サンドイッチ,Chiba,Funabashi,,4.1,15,35.7011936,140.0278662,バインミー
BANH MI XIN CHAO KAMATA バインミーシンチャオ蒲田店,Tokyo,Ota City,http://banhmixinchao.co.jp/,3.9,87,35.5647655,139.7144641,バインミー
バインミー サイゴンフレッシュ 本店,Hokkaido,Sapporo,https://saigonfresh.jp/,4.5,148,43.0573518,141.339118,バインミー
ベトナムバインミー三ツ沢下町店BÁNH MÌ VIỆT NAM,Kanagawa,Yokohama,,4.4,49,35.4763652,139.6145326,バインミー
Soc Con Fast Food バインミー リスちゃん,Tokyo,Shinjuku City,https://instagram.com/rischangbanhmi?igshid=YmMyMTA2M2Y=,4.4,57,35.701749,139.6979722,バインミー
アオサンズ,Aichi,Nagoya,http://aosuns.win/,4.4,177,35.1606625,136.9016408,バインミー
カム バイ スタンド バインミー CƠME by Stand Bánh Mì,Tokyo,Minato City,https://www.instagram.com/comebystandbanhmi?igsh=MXJvOHFiY2kzOTBtZg==,4.1,11,35.6621938,139.7414891,バインミー
バインミーゴンゴン船橋,Chiba,Funabashi,https://www.facebook.com/Shinjuku.BanhMiNgonNgon/,4.2,107,35.7011647,139.9882478,バインミー
バインミーモチ,Chiba,Chiba,http://sieuthiminitunjp.com/,4.3,49,35.6159196,140.114405,バインミー
バインミーシンチャオ,Tokyo,Shinjuku City,https://www.facebook.com/B%C3%A1nh-M%C3%AC-Xin-Ch%C3%A0o-1068932589815886/?ref=settings,4.2,449,35.7126653,139.7005539,バインミー
タン・ハー,Kanagawa,Yokohama,,4.4,602,35.42987060000001,139.4755859,バインミー
バインミーバーバー下北沢店,Tokyo,Setagaya City,https://banhmibaba.com/,4.6,398,35.6628814,139.6657317,バインミー
バインミーハバ,Tokyo,Fussa,,4.5,40,35.7398776,139.3260997,バインミー
スタンドバインミー,Tokyo,Meguro City,https://www.instagram.com/standbanhmi/,4.3,263,35.628886,139.6877641,バインミー
ベトナムデリ珈琲 瀬戸本店,Aichi,Seto,https://vietnamdelicoffee.com/,4.1,102,35.2112348,137.0839904,バインミー
越南路 エツナンルー,Osaka,Osaka,https://etsunanru.com/,3.7,53,34.7057911,135.4979853,バインミー
アンディー,Tokyo,Setagaya City,http://www.andi-setagaya.com/,4.3,151,35.6348202,139.6121113,バインミー
バインミー太陽 BÁNH MÌ TAIYO,Saitama,Yoshikawa,,4.5,75,35.8762564,139.8430331,バインミー
サイゴンレストラン 札幌店,Hokkaido,Sapporo,https://www.hotpepper.jp/strJ003516828/,4.3,80,43.0043923,141.4306734,バインミー
ベトナム・フォー,神奈川県,横浜市,https://www.facebook.com/Ph%E1%BB%9F-Vi%E1%BB%87t-Qu%C3%A1n-%E3%83%99%E3%83%88%E3%83%8A%E3%83%A0%E6%96%99%E7%90%86-110644234729421,4.4,178,35.423392,139.6015962,バインミー
BANH MI XIN CHAO CAFE ASAKUSA バインミーシンチャオカフェ 浅草,Tokyo,Taito City,http://banhmixinchao.co.jp/,4.3,409,35.7101788,139.7978598,バインミー
HÀO NGUYÊN(ハオ グエン),Fukushima,Nihommatsu,https://haonguyenshop.com/,4.3,110,37.60511899999999,140.3564725,バインミー
バインミー バル ハチ,Tokyo,Suginami City,https://www.instagram.com/nishiogi.hachi/,4.6,19,35.69941,139.5985799,バインミー
バインミーサンドイッチ神保町店,Tokyo,Chiyoda City,,4.6,59,35.6960762,139.7562785,バインミー
ベトナムサンドイッチ DZO DZO ヨーヨー お持ち帰り専門店,群馬県,桐生市,https://www.facebook.com/profile.php?id=100088818081333,4.7,12,36.422242,139.349059,バインミー
ベトナム料理ヒヨコ (Quán GÀ CON),東京都,杉並区,,4.5,59,35.706278,139.6504264,バインミー
BANH MI NGON NGON TAKADANOBABA,Tokyo,Shinjuku City,,4.1,283,35.7124601,139.7003927,バインミー
ハノイ町 蔵前店,Tokyo,Taito City,,4.6,197,35.7056403,139.7935581,バインミー
エムオーイ EM★OI ベトナムカフェ,Osaka,Higashiosaka,,4.7,94,34.6513947,135.5839424,バインミー
ベト屋 築地店,Tokyo,Chuo City,https://betoya.jp/store/tsukiji/,4.3,233,35.6676442,139.7723177,バインミー
KING PHO キングフォー,Ibaraki,Tsukuba,,4.3,131,36.0914136,140.1113754,バインミー
ベトナム料理カフェ aLo aLo,Kanagawa,Yamato,,4.3,104,35.4695597,139.4660532,バインミー
EBISU BANH MI BAKERY,Tokyo,Shibuya City,http://ebis-banhmi.com/,4.4,415,35.6479071,139.7102118,バインミー
Ai Bánh Mì あいバインミー,Osaka,Osaka,http://www.facebook.com/aibanhmi,4.4,285,34.64962,135.506569,バインミー
ベトナム料理専門店 カム オン ベトナム,Kanagawa,Yamato,,4.5,241,35.4951614,139.4471492,バインミー
BANH MI XIN CHAO NAGOYA,Aichi,Nagoya,,4.1,172,35.1722409,136.9115925,バインミー
本格ベトナム料理 PHO VIET NAM,Miyagi,Sendai,,4,162,38.2654881,140.8828301,banh mi
音楽酒場 ワルツ,Miyagi,Sendai,https://www.google.com/url?q=https://www.hotpepper.jp/strJ003451120/&sa=U&sqi=2&ved=2ahUKEwiGxITExq6CAxW7sFYBHRxNBjwQFnoECB8QAQ&usg=AOvVaw0UlRtGawUjSPCJVgc9xSLm,4.3,23,38.2604349,140.869525,banh mi
バインミーバイミー,Tokyo,Suginami City,https://www.instagram.com/banhmi.byme,4.8,58,35.70508770000001,139.6469223,banh mi
バインミー☆サンドイッチ,Tokyo,Shinjuku City,https://twitter.com/banhmi_sandwich,4.3,634,35.7132389,139.7031536,banh mi
バインミーシンチャオ,Tokyo,Shinjuku City,https://www.facebook.com/B%C3%A1nh-M%C3%AC-Xin-Ch%C3%A0o-1068932589815886/?ref=settings,4.2,449,35.7126653,139.7005539,banh mi
スタンドバインミー,Tokyo,Meguro City,https://www.instagram.com/standbanhmi/,4.3,263,35.628886,139.6877641,banh mi
ベト屋 築地店,Tokyo,Chuo City,https://betoya.jp/store/tsukiji/,4.3,233,35.6676442,139.7723177,banh mi
EBISU BANH MI BAKERY,Tokyo,Shibuya City,http://ebis-banhmi.com/,4.4,415,35.6479071,139.7102118,banh mi
BANH MI XIN CHAO CAFE ASAKUSA バインミーシンチャオカフェ 浅草,Tokyo,Taito City,http://banhmixinchao.co.jp/,4.3,409,35.7101788,139.7978598,banh mi
BANH MI XIN CHAO NAGOYA,Aichi,Nagoya,,4.1,172,35.1722409,136.9115925,banh mi
Soc Con Fast Food バインミー リスちゃん,Tokyo,Shinjuku City,https://instagram.com/rischangbanhmi?igshid=YmMyMTA2M2Y=,4.4,57,35.701749,139.6979722,banh mi
FOODVn - X3,Ishikawa,Kanazawa,https://www.nichichouju.com/,4.9,551,36.5802369,136.6473659,banh mi
バインミー ウィン,Osaka,Osaka,https://banhmiwin.com/,4.6,236,34.7047462,135.5221031,banh mi
ベトニャット,Tokyo,Shinjuku City,,4.8,373,35.6900589,139.712109,banh mi
90年代美味南ベトナム料理 PHUONG NAM (フーンナム),Tokyo,Minato City,https://phuongnam.gorp.jp/,4.1,254,35.6648376,139.7329885,banh mi
ジューシー バインミー,Aichi,Nagoya,https://www.banhmi.xyz/,4.6,196,35.1939362,136.9419838,banh mi
BANH MI XIN CHAO SHINSAIBASHI バインミーシンチャオ心斎橋店,Osaka,Osaka,http://banhmixinchao.co.jp/,4.1,197,34.6742769,135.50194,banh mi
いいな ベトナム料理,Chiba,Chiba,http://2ndbrain.co.jp/,4.3,111,35.6367797,140.0910947,banh mi
1998QUÁN,Kanagawa,Sagamihara,https://www.facebook.com/hanhgiang1998/?locale=ms_MY,4.3,76,35.5781867,139.3746464,banh mi
ゴン クアン ベトナムレストラン,Chiba,Yachiyo,,3.8,57,35.7002176,140.0899262,banh mi
アンディー,Tokyo,Setagaya City,http://www.andi-setagaya.com/,4.3,151,35.6348202,139.6121113,banh mi
タン・ハー,Kanagawa,Yokohama,,4.4,602,35.42987060000001,139.4755859,banh mi
ダイナーヴァン,Tokyo,Koto City,https://www.instagram.com/diner_vang/,4,224,35.6812369,139.8055342,banh mi
ベトナム料理★Cafe Hasuna 浜松葵西店,Shizuoka,Hamamatsu,https://banhmi-hasuna.com/,4.3,217,34.7680349,137.7069614,banh mi
THE PIG ＆ THE LADY,Tokyo,Shibuya City,https://thepigandthelady.jp/,4.1,467,35.6463875,139.7089094,banh mi
ベトナムレストランNGON-2号店,Saitama,Saitama,https://www.hotpepper.jp/strJ001292107/,4.3,118,35.9088404,139.6260448,banh mi
Ăn gì ? (アンジー?),Hokkaido,Sapporo,https://instagram.com/angi_vietnam333?igshid=NTc4MTIwNjQ2YQ==,4.1,20,43.0825718,141.346616,banh mi
HuongQue Restaurant,Osaka,Osaka,https://www.facebook.com/HuongQueRestaurantOsaka,4.2,79,34.6680628,135.5039362,banh mi
Chè 333（チェー・バーバーバー）,Tokyo,Meguro City,https://che333.jp/,3.3,11,35.6289212,139.6833796,banh mi
アンゴン,Osaka,Osaka,https://www.instagram.com/anngon.1998/,4.4,635,34.676695,135.498163,banh mi
ベトナム居酒屋ニャウ Nhau Thien An,Saitama,Kawaguchi,,3.7,97,35.8159609,139.7048484,banh mi
ベトナムダイニング ジャディンGIA ĐÌNH一号店,Tochigi,Utsunomiya,https://gia-dinh.jp/,4.4,79,36.5602965,139.8872367,banh mi
THIEN BAO QUAN 天宝店,Gunma,Takasaki,,4.2,83,36.3296204,139.0143252,banh mi
Hà Nội Phở -大ちゃん - nhà hàng-karaoke-cà phê- bi-a,Ibaraki,Tsuchiura,https://www.facebook.com/lan.nguen.948494,3.7,26,36.1220978,140.2328137,banh mi
ベトナム料理リスちゃん 新大久保 SOC CON SHINOKUBO,Tokyo,Shinjuku City,,3.6,75,35.7008409,139.7055671,banh mi
イエローバンブー 飯野ビル店,Tokyo,Chiyoda City,http://yellow-bamboo.com/,3.9,128,35.6705739,139.7528972,banh mi
Vietnam French De Salita（ベトナムフレンチデサリータ）,Tokyo,Musashino,https://desalita-kichijoji.com/,4.3,280,35.7023953,139.5768169,banh mi
Nouvelle Ethnique ATHA,Tokyo,Shibuya City,https://www.pleasure-company.com/atha/,4.2,134,35.6463317,139.7117979,banh mi
Phuoc Thanh,Victoria,Melbourne,,4,58,-37.8121011,144.9642567,banh mi
Bánh Mì Chị Tôi | My Sister’s Sandwich Café,Massachusetts,Boston,https://banhmichitoi.com/,4.8,76,42.2978106,-71.060633,banh mi
フォーミン,Kanagawa,Yokohama,,4.4,273,35.4957412,139.6659284,banh mi
トックティー,Saitama,Kawaguchi,https://www.facebook.com/profile.php?id=100063627967186,4.1,56,35.8148502,139.7039448,banh mi
アンディ An Di,Tokyo,Shibuya City,http://andivietnamese.com/,4.4,244,35.6719112,139.7138988,banh mi
ベトナムレストラン ティティ Vietnamese Restaurant THI THI,Tokyo,Ota City,https://www.facebook.com/Vietnameserestaurantthithi,4.5,658,35.5624932,139.7201901,banh mi
フォーハノイ キッチン＆カフェ,Tokyo,Suginami City,https://www.instagram.com/phohanoi_asagaya/,4.2,117,35.6999485,139.6346523,banh mi
ベトナム料理Tay Ho Quan(テイホークァン）上野本店,Tokyo,Taito City,https://tayhoquan-ueno.owst.jp/,4.3,126,35.7094776,139.7717179,banh mi
Madam Mỹ modern thai vietnamese,Tokyo,Chuo City,https://www.huge.co.jp/restaurant/modern-asian/madammy,4.1,375,35.6699885,139.7597373,banh mi
フォーベト,Tokyo,Toshima City,https://tabelog.com/tokyo/A1305/A130501/13002878/,4.3,699,35.7307282,139.7060359,banh mi
DADAÏ THAI VIETNAMESE DIM SUM,Tokyo,Shibuya City,https://www.huge.co.jp/restaurant/modern-asian/dadai,4,444,35.6623369,139.7019021,banh mi
ベトナムダイニング フォーチュン池袋,Tokyo,Toshima City,http://r.gnavi.co.jp/ddtb7vf70000/,4,362,35.7302996,139.7071058,banh mi
nụ(ヌー) ベトナムごはん&お茶,Tokyo,Setagaya City,https://nu-setagaya.com/,4.4,18,35.6358622,139.6106717,banh mi
CO BAY,Kanagawa,Ebina,,4.6,71,35.4702528,139.4359926,banh mi
ベトナムの食卓 HOAHOA,Kanagawa,Yokohama,https://www.vietnam-hoahoa.com/,4.1,190,35.5542513,139.6452789,banh mi
フォン フォー,Tokyo,Tama,,4.2,115,35.6261599,139.4301248,banh mi
BRUNCHES (All Day Breakfast),Kanagawa,Fujisawa,https://www.instagram.com/brunches_tsujido/,4.2,238,35.3353471,139.446168,banh mi
蔵王カフェ＆バル Chotto,Yamagata,Yamagata,https://zaoucafe-bar-chotto.foodre.jp/,4.5,131,38.1686859,140.3967786,banh mi
Nom Nam,New York,New York,http://www.nomnamnyc.com/,4.8,198,40.7453564,-73.9776292,banh mi
サイゴン シャック,New York,New York,http://saigonshack.com/,4.4,2648,40.729705,-74.0006397,banh mi
Banh Mi Paris Express,California,Chula Vista,https://www.banhmipx.com/,4.9,39,32.6405926,-117.0937271,banh mi
Le’s Banh Mi,Hawaii,Honolulu,https://instagram.com/les_banhmi?igshid=YmMyMTA2M2Y=,4.9,105,21.2967649,-157.8423428,banh mi
バインミー☆ サンドイッチ,Tokyo,Shibuya City,https://www.instagram.com/banhmi_sandwich_takadanobaba/,4.4,20,35.6683371,139.7048337,banhmi
バインミーバイミー,Tokyo,Suginami City,https://www.instagram.com/banhmi.byme,4.8,58,35.70508770000001,139.6469223,banhmi
